IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Classifier Error Rate
239730.0,234518.0,0.7596,-0.5835,0.3072,64.82403814388883,,99.87464536763915,
239697.0,234515.0,0.7586,-0.5845,0.3062,67.83613601532583,,99.8701014899078,
239817.0,234553.0,0.7586,-0.5905,0.3103,67.8344876794767,,99.66044459939903,
239761.0,234573.0,0.7586,-0.5925,0.3113,71.42696687717742,,99.80752411144798,
239943.0,234524.0,0.7606,-0.5915,0.3113,72.18214953382065,,99.93237842884405,
239943.0,234613.0,0.7586,-0.5875,0.3123,70.85682070820023,,99.78364948280218,
239900.0,234544.0,0.7596,-0.5865,0.3113,72.90435212802603,,99.905528401271,
240005.0,234559.0,0.7636,-0.5865,0.3103,69.7390551388689,,99.67083642333839,
240094.0,234561.0,0.7656,-0.5875,0.3113,72.07388876230384,,98.91110866871122,
240101.0,234619.0,0.7626,-0.5865,0.3133,74.982443056233,,99.38566241569828,
240192.0,234613.0,0.7596,-0.5845,0.3123,72.2893501826726,,98.80514231155391,
240181.0,234740.0,0.7586,-0.5845,0.3052,71.47973370326352,,98.03969142050482,
240271.0,234634.0,0.7606,-0.5835,0.3103,72.59749744853352,,99.90659779574844,
240349.0,234690.0,0.7596,-0.5835,0.3123,71.44734842867179,,99.21530603402415,
240349.0,234764.0,0.7576,-0.5855,0.3123,71.48974282979682,,99.81567807339377,
240385.0,234737.0,0.7566,-0.5905,0.3062,72.87756290349517,,99.67769485674144,
240428.0,234784.0,0.7616,-0.5905,0.3062,71.16830747668868,,99.47244418338512,
240256.0,234616.0,0.7626,-0.5855,0.3083,,,99.89831366341667,
239952.0,234527.0,0.7546,-0.5795,0.3123,,,99.83911879374142,
239592.0,234427.0,0.7526,-0.5805,0.3173,,,99.82747628189479,
239328.0,234363.0,0.7566,-0.5885,0.3173,,,99.61574104109808,
239217.0,234290.0,0.7576,-0.5905,0.3143,,,99.68389059495028,
239239.0,234363.0,0.7636,-0.5915,0.3093,,,99.78697800690276,
239350.0,234337.0,0.7646,-0.5885,0.3093,,,99.77271267826814,
239390.0,234436.0,0.7656,-0.5865,0.3113,,,99.2436719483501,
239465.0,234474.0,0.7616,-0.5835,0.3123,,,99.70932676229054,
239493.0,234467.0,0.7606,-0.5805,0.3113,,,99.77369164422515,
239527.0,234379.0,0.7616,-0.5805,0.3133,,,99.92140189176321,
239514.0,234409.0,0.7606,-0.5855,0.3143,,,99.80055838653107,
239464.0,234394.0,0.7566,-0.5875,0.3113,,,99.81125616940413,
239615.0,234401.0,0.7576,-0.5895,0.3103,,,99.78682340684131,
239603.0,234479.0,0.7586,-0.5925,0.3083,,,99.85370614408211,
239548.0,234476.0,0.7536,-0.5875,0.3062,,,99.49445389644184,
