IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Classifier Error Rate
231383.0,226594.0,0.9388,-0.3603,0.1041,69.25939362352003,14.34636895852871,99.76803117122049,0.0
231422.0,226635.0,0.9378,-0.3633,0.0991,70.80806091332956,14.327007795052527,99.34815017854726,
231394.0,226595.0,0.9308,-0.3653,0.1071,69.49798035453037,11.950424888257144,98.6518727837677,
231325.0,226563.0,0.9338,-0.3653,0.1121,67.71169862037127,18.59487848541157,99.19396639639868,
231281.0,226623.0,0.9358,-0.3623,0.1121,70.80012385462459,17.772286512380376,99.56455820994269,
231311.0,226482.0,0.9328,-0.3593,0.1081,70.22881114188336,15.782265343665966,99.8696934296984,
231334.0,226496.0,0.9338,-0.3633,0.1041,71.30397717514836,13.97188532156116,99.65755769732358,
231276.0,226558.0,0.9368,-0.3593,0.1041,71.32663368836779,14.649636510559395,99.34334309793141,
231325.0,226605.0,0.9388,-0.3583,0.1101,70.82796555524294,16.22280452319039,99.81130635271202,
231398.0,226646.0,0.9358,-0.3563,0.1151,69.08243811000037,12.033284630401182,99.45794050559483,
231491.0,226568.0,0.9388,-0.3553,0.1111,71.88421833502568,14.837193821353548,99.5370922483943,
231569.0,226607.0,0.9408,-0.3573,0.1091,69.93002751891164,14.71858451801611,99.69932602934838,
231626.0,226672.0,0.9398,-0.3563,0.1141,69.4550546399779,18.990631112734526,99.09057577002949,
231600.0,226619.0,0.9378,-0.3573,0.1121,69.71655494323579,,99.72149135429156,
231621.0,226681.0,0.9428,-0.3543,0.1151,72.27969263293808,,99.82947457197753,
231631.0,226702.0,0.9388,-0.3563,0.1151,75.67354016880132,,99.4947096386276,
231686.0,226707.0,0.9418,-0.3573,0.1151,75.35416530941998,,99.15282037630107,
231758.0,226764.0,0.9428,-0.3543,0.1121,75.17196681537499,,99.44851874034318,
231856.0,226719.0,0.9398,-0.3553,0.1141,75.13228521621807,,99.50472946820778,
231828.0,226733.0,0.9368,-0.3523,0.1131,73.42410524451569,,99.40676101416616,
231884.0,226730.0,0.9368,-0.3563,0.1141,74.95569527465607,,99.82787008761805,
231947.0,226715.0,0.9398,-0.3653,0.1081,72.18011112566894,,99.85634017363654,
231894.0,226755.0,0.9438,-0.3653,0.1061,82.74475935049466,,99.34716745333264,
231835.0,226787.0,0.9388,-0.3663,0.1101,78.9551494448007,,99.79676337310735,
231881.0,226777.0,0.9318,-0.3643,0.1141,74.70610741633553,,99.1394143757046,
231963.0,226817.0,0.9338,-0.3633,0.1111,75.10897998768645,,99.6442222004876,
231971.0,226814.0,0.9318,-0.3633,0.1121,72.91097283846625,,99.19979066209035,
232094.0,226894.0,0.9378,-0.3583,0.1111,73.70012913506858,,99.64214998353783,
232142.0,226885.0,0.9428,-0.3623,0.1091,75.438400671112,,99.65495996176757,
232233.0,226850.0,0.9478,-0.3593,0.1081,74.33177886986502,,99.54336747092113,
232191.0,226913.0,0.9468,-0.3603,0.1041,73.98644892010535,,99.57909287492538,
231862.0,226713.0,0.9458,-0.3643,0.1021,73.00188932903433,,99.09368905809166,
231307.0,226489.0,0.9378,-0.3583,0.1061,74.74543912808551,,99.73981123618509,
230871.0,226360.0,0.9358,-0.3563,0.1161,74.15038551316317,,99.74917212686358,
230850.0,226393.0,0.9328,-0.3553,0.1201,76.07254197193814,,99.93160239046479,
230822.0,226423.0,0.9388,-0.3563,0.1181,78.32952203163174,,99.85951928098302,
230897.0,226523.0,0.9418,-0.3523,0.1141,80.71036729775884,,99.77148093963915,
231005.0,226468.0,0.9418,-0.3533,0.1151,76.2371537413088,,99.44492978129666,
231082.0,226462.0,0.9418,-0.3553,0.1131,69.76863977978454,,99.71646962749031,
231123.0,226477.0,0.9388,-0.3543,0.1111,71.80404235532717,,99.47264032710298,
231226.0,226508.0,0.9358,-0.3563,0.1121,67.14604165129022,,99.89872721007254,
231222.0,226523.0,0.9348,-0.3603,0.1131,75.40350364863703,,99.05514404863575,
231275.0,226528.0,0.9388,-0.3593,0.1151,72.23876024792943,,99.8124854096736,
231325.0,226554.0,0.9388,-0.3643,0.1111,73.13364314698921,,99.13633275763802,
231274.0,226550.0,0.9328,-0.3643,0.1121,73.2723058972209,,97.98515778257078,
231121.0,226467.0,0.9288,-0.3663,0.1121,71.2487444434024,,99.69290728993177,
231046.0,226429.0,0.9338,-0.3623,0.1141,72.27290417812773,,96.82150240837395,
231031.0,226441.0,0.9348,-0.3593,0.1121,74.03534167922479,,98.71794007040306,
