IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Classifier Error Rate
234707.0,222370.0,0.8677,-0.4984,-0.1091,,,95.61151305646322,
234748.0,222398.0,0.8687,-0.4964,-0.1061,,,98.5005399267805,
234779.0,222464.0,0.8667,-0.4984,-0.1081,,,99.48045770386742,
234703.0,222315.0,0.8607,-0.5014,-0.1061,,,96.58348476491308,
234623.0,222300.0,0.8567,-0.5054,-0.1061,,,97.94221159168397,
234498.0,222328.0,0.8547,-0.5054,-0.1091,,,98.81225352486851,
234434.0,222369.0,0.8587,-0.5024,-0.1101,,,97.02950772982852,
234407.0,222341.0,0.8627,-0.5004,-0.1041,,,99.19795563198257,
234444.0,222352.0,0.8637,-0.4994,-0.1081,,,99.62065116138548,
234495.0,222361.0,0.8667,-0.5024,-0.1041,,,87.07752221447689,
234522.0,222339.0,0.8707,-0.5014,-0.1061,,,98.9800473809598,
234586.0,222364.0,0.8677,-0.4974,-0.1031,,,94.20533661388471,
234636.0,222382.0,0.8637,-0.5004,-0.1051,,,99.34090817269089,
234685.0,222409.0,0.8637,-0.4944,-0.1061,,,96.18685156492936,
234747.0,222411.0,0.8587,-0.4954,-0.1051,,,99.50388973564229,
234799.0,222400.0,0.8597,-0.4984,-0.1041,,,98.45138765040488,
234836.0,222483.0,0.8587,-0.4964,-0.1011,,,98.7668091839331,
234884.0,222451.0,0.8557,-0.4944,-0.1021,,,98.73609892010357,
234848.0,222444.0,0.8587,-0.4964,-0.1081,,,92.8795193791207,
234811.0,222407.0,0.8637,-0.5004,-0.1091,,,98.79622337664404,
234780.0,222453.0,0.8677,-0.4954,-0.1051,,,97.87302915581266,
234755.0,222495.0,0.8677,-0.4984,-0.1061,,,97.69386677320782,
234753.0,222382.0,0.8627,-0.4934,-0.1091,,,98.72043098767864,
234768.0,222386.0,0.8637,-0.4924,-0.1061,,,97.79171775884495,
234782.0,222423.0,0.8617,-0.4954,-0.1091,,,97.41584433195553,
234805.0,222424.0,0.8647,-0.4954,-0.1051,,,95.54919400207743,
234837.0,222484.0,0.8647,-0.4964,-0.1021,,,98.14095425346902,
234833.0,222425.0,0.8657,-0.4984,-0.0991,,,98.79383202379015,
234898.0,222522.0,0.8697,-0.4924,-0.0891,,,98.0002195561326,
234934.0,222504.0,0.8687,-0.5024,-0.0851,,,96.21120201703721,
234878.0,222425.0,0.8607,-0.5094,-0.0841,,,97.23162181888279,
234811.0,222455.0,0.8577,-0.5094,-0.0831,,,99.67487239450814,
234682.0,222406.0,0.8597,-0.5074,-0.0761,,,99.20271883082046,
234577.0,222348.0,0.8637,-0.5054,-0.0821,,,98.3952457549073,
234548.0,222381.0,0.8607,-0.5034,-0.0921,,,98.25050812852751,
234611.0,222378.0,0.8617,-0.5094,-0.0981,,,96.54021365718262,
234579.0,222335.0,0.8687,-0.5104,-0.1031,,,95.36943464036405,
234654.0,222463.0,0.8617,-0.5064,-0.1091,,,99.51528090189726,
234728.0,222390.0,0.8627,-0.5084,-0.1141,,,99.72657992258945,
234878.0,222470.0,0.8417,-0.5124,-0.0981,,,97.18090226387326,
234891.0,222443.0,0.8507,-0.5164,-0.0991,,,99.65573182875546,
234837.0,222474.0,0.8537,-0.5104,-0.1011,,,96.03386827412233,
234814.0,222420.0,0.8497,-0.5074,-0.0981,,,99.38712165608214,
234809.0,222467.0,0.8557,-0.5014,-0.1031,,,98.71142189997956,
234880.0,222513.0,0.8557,-0.5014,-0.1001,,,97.43783166177151,
234930.0,222477.0,0.8597,-0.5074,-0.1061,,,98.05544146279252,
234946.0,222538.0,0.8587,-0.5034,-0.1031,,,98.62897791238417,
234971.0,222501.0,0.8647,-0.5014,-0.1081,,,98.38090003241865,
234999.0,222474.0,0.8687,-0.5024,-0.1061,,,91.61398021587615,
235029.0,222493.0,0.8687,-0.5014,-0.1081,,,99.2871001725263,
235044.0,222574.0,0.8687,-0.4984,-0.1031,,,96.71968314077881,
235015.0,222525.0,0.8607,-0.5004,-0.0991,,,98.749423720138,
234884.0,222443.0,0.8627,-0.5024,-0.0941,,,97.45135888221691,
234729.0,222387.0,0.8627,-0.5044,-0.0941,,,98.46324589888191,
234716.0,222417.0,0.8607,-0.5044,-0.0901,,,98.00604705114993,
234687.0,222386.0,0.8627,-0.5034,-0.0911,,,91.10561288760869,
234722.0,222456.0,0.8627,-0.5064,-0.0921,,,100.0,
234737.0,222403.0,0.8607,-0.5044,-0.0921,,,87.3647443744947,
234756.0,222388.0,0.8617,-0.5094,-0.1001,,,98.78493433848737,
234828.0,222423.0,0.8647,-0.5064,-0.0991,,,77.4402404113508,
234918.0,222422.0,0.8647,-0.5064,-0.1011,,,94.19062142259864,
234992.0,222440.0,0.8597,-0.5064,-0.0991,,,92.63923852910412,
235034.0,222463.0,0.8597,-0.5074,-0.0991,,,86.38166253151053,
235064.0,222476.0,0.8597,-0.5084,-0.0991,,,85.48363693867657,
235119.0,222559.0,0.8607,-0.5064,-0.0981,,,97.68275540515347,
235123.0,222609.0,0.8587,-0.5064,-0.0991,,,98.75491509378418,
235098.0,222587.0,0.8607,-0.5094,-0.1031,,,97.83935753636248,
235085.0,222607.0,0.8627,-0.5044,-0.1041,,,96.8229712245028,
235017.0,222506.0,0.8647,-0.5014,-0.1041,,,89.17180392165784,
235028.0,222456.0,0.8607,-0.5034,-0.1021,,,96.8669796442503,
235041.0,222522.0,0.8597,-0.5024,-0.1041,,,72.90895467059684,
235036.0,222521.0,0.8617,-0.5034,-0.1031,,,98.48996259697665,
235052.0,222551.0,0.8617,-0.5024,-0.1021,,,97.09892531981805,
235071.0,222590.0,0.8587,-0.5034,-0.0991,,,97.71708686529986,
235084.0,222578.0,0.8577,-0.5014,-0.0991,,,92.85817842148754,
235115.0,222541.0,0.8617,-0.5034,-0.1011,,,100.0,
235146.0,222552.0,0.8657,-0.5014,-0.1001,,,98.16149368422808,
235143.0,222535.0,0.8657,-0.5034,-0.1031,,,94.75681856667697,
235127.0,222525.0,0.8597,-0.5024,-0.1011,,,96.08817543413016,
235011.0,222500.0,0.8557,-0.5024,-0.0981,,,99.39839768585448,
234866.0,222432.0,0.8547,-0.5124,-0.1001,,,97.89255967015006,
234788.0,222404.0,0.8547,-0.5084,-0.0981,,,93.27861418876435,
234758.0,222404.0,0.8567,-0.5134,-0.1021,,,98.53436025966167,
234766.0,222408.0,0.8577,-0.5104,-0.1031,,,94.06130321513041,
234830.0,222402.0,0.8567,-0.5084,-0.1011,,,96.65576968950266,
234864.0,222438.0,0.8597,-0.5074,-0.0981,,,96.84067106927405,
234936.0,222447.0,0.8617,-0.5104,-0.1031,,,93.26154960231229,
234983.0,222579.0,0.8567,-0.5084,-0.1001,,,95.28129603601394,
235070.0,222555.0,0.8597,-0.5114,-0.0971,,,97.52398949193721,
235081.0,222502.0,0.8637,-0.5034,-0.1011,,,95.44299472129958,
235049.0,222589.0,0.8567,-0.5064,-0.1021,,,87.89494375246902,
235075.0,222482.0,0.8567,-0.5054,-0.0991,,,96.1583642883497,
235079.0,222468.0,0.8537,-0.4994,-0.1031,,,100.0,
235069.0,222536.0,0.8527,-0.4994,-0.1001,,,99.55551142044273,
235013.0,222519.0,0.8607,-0.4944,-0.1071,,,95.22387126703171,
235044.0,222522.0,0.8597,-0.4964,-0.0991,,,99.03360030171056,
235183.0,222537.0,0.8587,-0.4964,-0.0971,,,98.52486644555857,
235212.0,222593.0,0.8627,-0.4974,-0.1001,,,85.72646140703176,
235245.0,222574.0,0.8637,-0.4974,-0.0971,,,91.85157008212875,
235285.0,222619.0,0.8687,-0.5004,-0.0981,,,99.5315264426074,
235171.0,222520.0,0.8607,-0.5034,-0.0981,,,98.05971809688106,
235091.0,222522.0,0.8537,-0.5044,-0.1011,,,99.42970466059329,
234964.0,222490.0,0.8537,-0.5054,-0.1001,,,99.29535739792524,
234870.0,222431.0,0.8577,-0.5014,-0.1001,,,96.24796741192999,
234843.0,222478.0,0.8617,-0.5014,-0.1061,,,98.6359525895135,
234817.0,222511.0,0.8617,-0.5044,-0.1051,,,93.69131168135098,
234850.0,222472.0,0.8637,-0.5134,-0.1091,,,88.46692408685064,
234920.0,222463.0,0.8627,-0.5074,-0.1031,,,98.78462172254828,
235013.0,222623.0,0.8637,-0.5064,-0.1031,,,96.74036535904513,
235090.0,222582.0,0.8637,-0.5034,-0.1031,,,99.81201629308538,
235134.0,222526.0,0.8637,-0.5074,-0.1041,,,98.3303469796834,
235188.0,222641.0,0.8657,-0.5084,-0.1061,,,98.73504836261313,
235263.0,222637.0,0.8627,-0.5054,-0.0981,,,97.4002327101698,
235208.0,222575.0,0.8637,-0.5034,-0.1021,,,97.9800714673327,
235239.0,222651.0,0.8607,-0.5034,-0.1021,,,96.77436736602883,
235219.0,222655.0,0.8627,-0.5034,-0.1031,,,98.83537571061564,
235147.0,222619.0,0.8607,-0.5084,-0.1041,,,98.18001536492064,
235177.0,222601.0,0.8627,-0.5084,-0.1001,,,99.35961348029107,
235186.0,222593.0,0.8637,-0.5044,-0.0971,,,99.54970392109179,
235087.0,222548.0,0.8617,-0.5054,-0.1021,,,99.18212838717304,
235187.0,222661.0,0.8587,-0.5054,-0.1061,,,97.28828356198224,
235222.0,222662.0,0.8567,-0.5054,-0.1011,,,94.10791416578891,
235225.0,222662.0,0.8567,-0.5024,-0.1031,,,91.48624680807502,
235216.0,222592.0,0.8557,-0.5034,-0.1021,,,99.68544074935363,
235230.0,222588.0,0.8557,-0.5094,-0.1051,,,98.84462018194567,
235308.0,222571.0,0.8647,-0.5034,-0.1061,,,99.30497952995192,
235325.0,222674.0,0.8637,-0.5014,-0.1041,,,97.67900525274965,
235348.0,222642.0,0.8677,-0.4994,-0.0971,,,95.68318792710707,
235246.0,222596.0,0.8677,-0.5034,-0.1011,,,97.11359665733048,
235290.0,222555.0,0.8587,-0.5074,-0.1031,,,96.30494760614752,
235127.0,222572.0,0.8547,-0.5064,-0.1031,,,90.99055103521573,
235019.0,222553.0,0.8547,-0.5044,-0.1021,,,96.91592414659232,
234986.0,222599.0,0.8577,-0.5044,-0.1031,,,99.113820750402,
235049.0,222551.0,0.8577,-0.5014,-0.1041,,,98.25027021421866,
234919.0,222506.0,0.8597,-0.5054,-0.1071,,,85.70336233848091,
235017.0,222510.0,0.8587,-0.5104,-0.1071,,,89.77697615042624,
235125.0,222514.0,0.8627,-0.5054,-0.1021,,,93.90420047185461,
235145.0,222565.0,0.8667,-0.5014,-0.1021,,,99.91450933469329,
235281.0,222621.0,0.8627,-0.5004,-0.1001,,,96.71748136233342,
235245.0,222658.0,0.8627,-0.5054,-0.1011,,,96.98872667941913,
235229.0,222667.0,0.8627,-0.5044,-0.1031,,,96.21272078120467,
235258.0,222657.0,0.8617,-0.5034,-0.1021,,,84.0607702781794,
235204.0,222588.0,0.8597,-0.5004,-0.0971,,,70.25347136629557,
235273.0,222653.0,0.8577,-0.5054,-0.0981,,,79.65168928721039,
235372.0,222569.0,0.8567,-0.5054,-0.1031,,,93.43200649488928,
235357.0,222669.0,0.8537,-0.5034,-0.1041,,,98.28500332747124,
235307.0,222616.0,0.8567,-0.5044,-0.1001,,,93.76138469351883,
235330.0,222640.0,0.8627,-0.5004,-0.1001,,,82.93586702510227,
235429.0,222712.0,0.8647,-0.4954,-0.1021,,,97.99487092336672,
235440.0,222695.0,0.8657,-0.4954,-0.1071,,,88.3480591843381,
235413.0,222568.0,0.8637,-0.4994,-0.1051,,,87.6089287948025,
235207.0,222643.0,0.8607,-0.5004,-0.1071,,,92.00538133890198,
235182.0,222496.0,0.8587,-0.4964,-0.1071,,,90.93922555088275,
235109.0,222561.0,0.8587,-0.4944,-0.1051,,,84.05502116160429,
235058.0,222583.0,0.8617,-0.4964,-0.1051,,,98.18952685175906,
235087.0,222534.0,0.8587,-0.4974,-0.1081,,,100.0,
235150.0,222623.0,0.8637,-0.4994,-0.1091,,,100.0,
235156.0,222631.0,0.8667,-0.4994,-0.1121,,,100.0,
235255.0,222534.0,0.8667,-0.4964,-0.1091,,,78.49853158819971,
235309.0,222563.0,0.8687,-0.4974,-0.1081,,,95.7101936625399,
235351.0,222706.0,0.8557,-0.4984,-0.1031,,,96.78769162725122,
235387.0,222718.0,0.8617,-0.5014,-0.1101,,,91.82693727543773,
235488.0,222700.0,0.8567,-0.5004,-0.1031,,,98.87439659599899,
235434.0,222638.0,0.8597,-0.5054,-0.1051,,,94.12293200926777,
235500.0,222696.0,0.8647,-0.4964,-0.1031,,,76.57935707145471,
235419.0,222646.0,0.8637,-0.5004,-0.1051,,,96.24979060784818,
235406.0,222640.0,0.8577,-0.5054,-0.1011,,,85.43493186108489,
235344.0,222605.0,0.8667,-0.5074,-0.1111,,,97.49173246715115,
235331.0,222595.0,0.8597,-0.5034,-0.1041,,,96.51655722060414,
235280.0,222602.0,0.8637,-0.4954,-0.1081,,,72.75467106297893,
235311.0,222609.0,0.8647,-0.4944,-0.1081,,,81.21129504685587,
235336.0,222620.0,0.8647,-0.4994,-0.1071,,,,
235318.0,222623.0,0.8607,-0.4994,-0.1061,,,,
235382.0,222629.0,0.8627,-0.5014,-0.1041,,,,
235406.0,222740.0,0.8657,-0.5034,-0.1061,,,,
235507.0,222676.0,0.8677,-0.4984,-0.1061,,,,
235426.0,222648.0,0.8687,-0.4954,-0.1061,,,,
235292.0,222590.0,0.8637,-0.4994,-0.1071,,,,
235194.0,222576.0,0.8577,-0.4994,-0.1081,,,,
235145.0,222485.0,0.8577,-0.5014,-0.1111,,,,
234986.0,222499.0,0.8607,-0.5004,-0.1141,,,,
234998.0,222508.0,0.8617,-0.5014,-0.1131,,,,
235080.0,222484.0,0.8637,-0.5024,-0.1131,,,,
235090.0,222563.0,0.8647,-0.5064,-0.1171,,,,
235153.0,222627.0,0.8637,-0.5074,-0.1151,,,,
235238.0,222630.0,0.8657,-0.5054,-0.1141,,,,
235224.0,222575.0,0.8647,-0.4994,-0.1131,,,,
235339.0,222593.0,0.8607,-0.5014,-0.1101,,,,
235347.0,222620.0,0.8587,-0.5024,-0.1071,,,,
235217.0,222588.0,0.8687,-0.4994,-0.1111,,,,
235353.0,222589.0,0.8667,-0.4964,-0.1041,,,,
235277.0,222614.0,0.8667,-0.4974,-0.1101,,,,
235310.0,222633.0,0.8657,-0.4964,-0.1031,,,,
235342.0,222632.0,0.8627,-0.5014,-0.1051,,,,
235331.0,222627.0,0.8617,-0.4994,-0.1071,,,,
235440.0,222622.0,0.8647,-0.4944,-0.1121,,,,
235414.0,222601.0,0.8667,-0.4914,-0.1111,,,,
235355.0,222637.0,0.8667,-0.4914,-0.1071,,,,
235283.0,222648.0,0.8637,-0.4974,-0.1101,,,,
235137.0,222516.0,0.8597,-0.5004,-0.1111,,,,
235071.0,222606.0,0.8627,-0.5024,-0.1081,,,,
235058.0,222439.0,0.8617,-0.5014,-0.1131,,,,
234934.0,222497.0,0.8657,-0.4994,-0.1101,,,,
234975.0,222479.0,0.8627,-0.5024,-0.1101,,,,
235031.0,222596.0,0.8647,-0.5054,-0.1111,,,,
235105.0,222545.0,0.8667,-0.5044,-0.1081,,,,
235197.0,222546.0,0.8627,-0.4994,-0.1071,,,,
235199.0,222550.0,0.8667,-0.5004,-0.1101,,,,
235188.0,222590.0,0.8657,-0.4974,-0.1101,,,,
235334.0,222695.0,0.8637,-0.4954,-0.1101,,,,
235384.0,222607.0,0.8597,-0.4984,-0.1081,,,,
235381.0,222681.0,0.8607,-0.5044,-0.1111,,,,
235338.0,222630.0,0.8597,-0.5024,-0.1101,,,,
235397.0,222582.0,0.8677,-0.4974,-0.1121,,,,
235354.0,222585.0,0.8647,-0.5024,-0.1071,,,,
235271.0,222545.0,0.8647,-0.4984,-0.1051,,,,
235285.0,222518.0,0.8637,-0.5004,-0.1111,,,,
235323.0,222582.0,0.8627,-0.5034,-0.1091,,,,
235303.0,222547.0,0.8667,-0.5014,-0.1101,,,,
235314.0,222530.0,0.8647,-0.5014,-0.1071,,,,
235363.0,222619.0,0.8617,-0.4994,-0.1051,,,,
235345.0,222631.0,0.8597,-0.5014,-0.1031,,,,
235296.0,222607.0,0.8627,-0.5004,-0.1061,,,,
235307.0,222718.0,0.8667,-0.4984,-0.1111,,,,
235418.0,222602.0,0.8687,-0.4954,-0.1071,,,,
235436.0,222574.0,0.8647,-0.4964,-0.1041,,,,
235317.0,222590.0,0.8647,-0.5054,-0.1061,,,,
235083.0,222553.0,0.8617,-0.5054,-0.1051,,,,
234984.0,222556.0,0.8587,-0.5074,-0.1081,,,,
234978.0,222497.0,0.8627,-0.5014,-0.1061,,,,
234958.0,222447.0,0.8667,-0.5024,-0.1101,,,,
234976.0,222485.0,0.8657,-0.5014,-0.1101,,,,
235003.0,222541.0,0.8627,-0.5054,-0.1101,,,,
234957.0,222510.0,0.8607,-0.5044,-0.1101,,,,
235050.0,222549.0,0.8667,-0.5044,-0.1111,,,,
235136.0,222571.0,0.8647,-0.5074,-0.1101,,,,
235237.0,222604.0,0.8667,-0.5014,-0.1111,,,,
235188.0,222575.0,0.8607,-0.4994,-0.1111,,,,
235229.0,222585.0,0.8567,-0.5024,-0.1051,,,,
235101.0,222620.0,0.8627,-0.4994,-0.1111,,,,
235067.0,222526.0,0.8607,-0.5004,-0.1101,,,,
235220.0,222597.0,0.8637,-0.5034,-0.1161,,,,
235107.0,222638.0,0.8597,-0.5024,-0.1101,,,,
235205.0,222587.0,0.8607,-0.5024,-0.1071,,,,
235203.0,222668.0,0.8627,-0.5034,-0.1091,,,,
235271.0,222636.0,0.8657,-0.5004,-0.1101,,,,
235311.0,222562.0,0.8667,-0.4984,-0.1061,,,,
235160.0,222579.0,0.8637,-0.4994,-0.1091,,,,
235091.0,222483.0,0.8597,-0.4954,-0.1081,,,,
234887.0,222449.0,0.8577,-0.5004,-0.1061,,,,
234863.0,222483.0,0.8597,-0.5014,-0.1051,,,,
234874.0,222422.0,0.8637,-0.5014,-0.1031,,,,
234858.0,222463.0,0.8647,-0.5044,-0.1051,,,,
234814.0,222457.0,0.8667,-0.5064,-0.1091,,,,
234898.0,222474.0,0.8637,-0.5084,-0.1121,,,,
234875.0,222483.0,0.8667,-0.5074,-0.1071,,,,
235029.0,222522.0,0.8657,-0.5034,-0.1041,,,,
235062.0,222558.0,0.8637,-0.4994,-0.1071,,,,
235082.0,222524.0,0.8617,-0.5014,-0.1051,,,,
235174.0,222568.0,0.8617,-0.5014,-0.1031,,,,
235128.0,222544.0,0.8617,-0.5014,-0.1061,,,,
235104.0,222515.0,0.8637,-0.5004,-0.1091,,,,
235227.0,222517.0,0.8647,-0.4984,-0.1051,,,,
235077.0,222540.0,0.8627,-0.5034,-0.1071,,,,
235089.0,222482.0,0.8647,-0.5024,-0.1091,,,,
235035.0,222524.0,0.8607,-0.5024,-0.1081,,,,
235069.0,222474.0,0.8627,-0.5024,-0.1111,,,,
234953.0,222467.0,0.8617,-0.5004,-0.1031,,,,
235142.0,222573.0,0.8617,-0.4964,-0.1031,,,,
235066.0,222515.0,0.8617,-0.4984,-0.1041,,,,
235175.0,222570.0,0.8597,-0.5004,-0.1061,,,,
235112.0,222531.0,0.8587,-0.5024,-0.1021,,,,
235206.0,222581.0,0.8627,-0.5034,-0.1041,,,,
235083.0,222543.0,0.8647,-0.5014,-0.0991,,,,
235226.0,222586.0,0.8637,-0.5034,-0.1021,,,,
235154.0,222599.0,0.8617,-0.5084,-0.1061,,,,
235014.0,222509.0,0.8597,-0.5084,-0.1081,,,,
234809.0,222464.0,0.8547,-0.5054,-0.0991,,,,
234669.0,222369.0,0.8587,-0.5044,-0.1031,,,,
234637.0,222358.0,0.8617,-0.5084,-0.1011,,,,
234694.0,222375.0,0.8647,-0.5084,-0.1061,,,,
234741.0,222474.0,0.8617,-0.5064,-0.1061,,,,
234810.0,222475.0,0.8607,-0.5044,-0.1081,,,,
234809.0,222418.0,0.8647,-0.5054,-0.1101,,,,
234929.0,222426.0,0.8607,-0.5064,-0.1071,,,,
234998.0,222444.0,0.8617,-0.5054,-0.1071,,,,
235001.0,222505.0,0.8607,-0.5024,-0.1021,,,,
235059.0,222554.0,0.8647,-0.4984,-0.1021,,,,
235055.0,222480.0,0.8597,-0.4984,-0.1001,,,,
234885.0,222534.0,0.8587,-0.4974,-0.1061,,,,
234874.0,222493.0,0.8577,-0.4984,-0.1061,,,,
234923.0,222459.0,0.8607,-0.4994,-0.1081,,,,
234907.0,222470.0,0.8637,-0.4964,-0.1111,,,,
234999.0,222474.0,0.8637,-0.4944,-0.1041,,,,
235075.0,222503.0,0.8697,-0.4984,-0.1041,,,,
235095.0,222435.0,0.8687,-0.5044,-0.1061,,,,
234974.0,222452.0,0.8637,-0.5094,-0.1041,,,,
234789.0,222350.0,0.8587,-0.5094,-0.1041,,,,
234637.0,222431.0,0.8597,-0.5054,-0.1051,,,,
234631.0,222372.0,0.8617,-0.5044,-0.1081,,,,
234566.0,222386.0,0.8607,-0.5034,-0.1111,,,,
234552.0,222302.0,0.8557,-0.5094,-0.1111,,,,
234599.0,222363.0,0.8587,-0.5074,-0.1151,,,,
234634.0,222379.0,0.8597,-0.5044,-0.1181,,,,
234700.0,222375.0,0.8657,-0.5014,-0.1141,,,,
234803.0,222470.0,0.8677,-0.4984,-0.1121,,,,
234854.0,222404.0,0.8647,-0.4974,-0.1141,,,,
234904.0,222478.0,0.8637,-0.4984,-0.1121,,,,
234973.0,222551.0,0.8597,-0.4984,-0.1101,,,,
234948.0,222477.0,0.8617,-0.5004,-0.1061,,,,
234888.0,222435.0,0.8627,-0.4984,-0.1071,,,,
234908.0,222431.0,0.8637,-0.5024,-0.1041,,,,
234841.0,222437.0,0.8697,-0.5004,-0.1071,,,,
234753.0,222385.0,0.8697,-0.5014,-0.1111,,,,
234751.0,222411.0,0.8667,-0.4994,-0.1091,,,,
234802.0,222409.0,0.8627,-0.4964,-0.1081,,,,
234884.0,222387.0,0.8617,-0.5004,-0.1121,,,,
234922.0,222466.0,0.8587,-0.4974,-0.1121,,,,
