IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Classifier Error Rate
250720.0,207699.0,-0.1902,-0.4444,-0.8717,85.1878990560162,,99.50944980190646,
251082.0,207826.0,-0.1922,-0.4424,-0.8727,87.26035627966263,,99.53102496262,
251810.0,208097.0,-0.1922,-0.4464,-0.8717,77.1798354025423,,99.77843593308702,
252554.0,208339.0,-0.1902,-0.4464,-0.8707,83.84738335039593,,99.76035374769684,
252958.0,208420.0,-0.1922,-0.4424,-0.8727,84.1271899099907,,99.80753915307677,
253181.0,208532.0,-0.1902,-0.4444,-0.8717,84.97252458608583,,99.79471196157564,
253211.0,208412.0,-0.1922,-0.4474,-0.8677,84.6312971927982,,99.6118890091216,
253090.0,208462.0,-0.1912,-0.4474,-0.8717,79.30193053263818,,99.7684166645047,
253009.0,208436.0,-0.1872,-0.4454,-0.8717,76.84939786211264,,99.3156532368274,
253162.0,208543.0,-0.1872,-0.4424,-0.8717,66.65228643048717,,99.58444453508241,
253423.0,208682.0,-0.1852,-0.4434,-0.8727,74.02385111279924,,99.74990576638109,
253671.0,208679.0,-0.1872,-0.4434,-0.8747,62.575985017374684,,99.57377853108041,
254005.0,208767.0,-0.1872,-0.4384,-0.8717,74.90200482055309,,99.62215734465431,
254368.0,208884.0,-0.1862,-0.4384,-0.8697,74.93750042238284,,99.38277643109869,
254650.0,208936.0,-0.1872,-0.4374,-0.8737,85.84879772234385,,99.8672370144732,
254719.0,209026.0,-0.1862,-0.4404,-0.8737,83.84687738605828,,99.78550850165786,
254957.0,209085.0,-0.1852,-0.4414,-0.8747,85.70593867358193,,99.08033859514647,
255051.0,209033.0,-0.1841,-0.4414,-0.8737,79.22770870132825,,99.55981649777233,
255115.0,209071.0,-0.1862,-0.4434,-0.8727,76.77848540969605,,99.55208187512525,
255233.0,209092.0,-0.1852,-0.4404,-0.8707,79.70774372837533,,99.4895201340384,
255241.0,209137.0,-0.1872,-0.4374,-0.8697,80.2951017596026,,99.59766771865596,
255300.0,209167.0,-0.1862,-0.4394,-0.8747,82.86752976041848,,99.61562935931221,
255362.0,209140.0,-0.1862,-0.4404,-0.8767,81.66546061779465,,99.27035229283784,
255441.0,209130.0,-0.1831,-0.4434,-0.8767,81.17669772850718,,99.18643243522381,
255456.0,209284.0,-0.1821,-0.4434,-0.8787,74.73531648783303,,98.86375630637393,
255469.0,209260.0,-0.1821,-0.4444,-0.8787,80.06360554283515,,99.16189224483878,
255083.0,208885.0,-0.1821,-0.4424,-0.8737,85.32175513273626,,99.30729849109592,
252643.0,207908.0,-0.1841,-0.4434,-0.8727,75.23980955563592,,99.48732597807047,
250868.0,207574.0,-0.1841,-0.4414,-0.8737,78.2270658750496,,99.24736599364803,
250317.0,207458.0,-0.1801,-0.4424,-0.8767,,,98.55630552312003,
250090.0,207416.0,-0.1751,-0.4424,-0.8757,,,99.12513875530398,
250167.0,207430.0,-0.1751,-0.4424,-0.8757,,,98.4426785947067,
250395.0,207553.0,-0.1731,-0.4514,-0.8647,,,98.60763577125185,
250602.0,207587.0,-0.1721,-0.4494,-0.8617,,,99.31525527068469,
250774.0,207648.0,-0.1711,-0.4414,-0.8557,,,98.77418709212257,
250990.0,207718.0,-0.1791,-0.4414,-0.8637,,,99.0650754986441,
251353.0,207913.0,-0.1751,-0.4414,-0.8717,,,99.52043516384303,
251931.0,208117.0,-0.1741,-0.4434,-0.8757,,,99.72676775550187,
252513.0,208286.0,-0.1731,-0.4404,-0.8767,,,99.90201575655179,
252943.0,208421.0,-0.1751,-0.4404,-0.8807,,,99.79210863921644,
253231.0,208469.0,-0.1761,-0.4384,-0.8837,,,99.7551908151484,
253206.0,208453.0,-0.1801,-0.4414,-0.8797,,,99.88554741651123,
254162.0,208843.0,-0.1751,-0.4374,-0.8757,,,99.84883360280499,
254463.0,208969.0,-0.1751,-0.4374,-0.8757,,,99.92146516759055,
254672.0,208932.0,-0.1791,-0.4364,-0.8787,,,99.8653866266558,
254805.0,209017.0,-0.1791,-0.4364,-0.8787,,,99.92220877911623,
254947.0,209124.0,-0.1761,-0.4404,-0.8707,,,99.94885582160171,
255103.0,209106.0,-0.1801,-0.4454,-0.8757,,,99.93479265849581,
255194.0,209066.0,-0.1751,-0.4414,-0.8837,,,99.83496559548098,
255174.0,209123.0,-0.1701,-0.4384,-0.8857,,,99.91661284828193,
255192.0,209138.0,-0.1771,-0.4404,-0.8817,,,99.91839557289579,
255297.0,209166.0,-0.1791,-0.4414,-0.8777,,,99.91093911996164,
255367.0,209165.0,-0.1771,-0.4384,-0.8757,,,99.91478117151429,
