"TIME","IR","RED","X","Y","Z"
1511639660500,253474,238639,-0.1101,-0.9308,-0.3533
1511639660519,253448,238558,-0.1131,-0.9207,-0.3503
1511639660540,253596,238638,-0.1171,-0.9097,-0.3503
1511639660560,253717,238652,-0.1171,-0.9037,-0.3543
1511639660580,253660,238647,-0.1141,-0.9077,-0.3603
1511639660599,253748,238626,-0.1091,-0.9087,-0.3573
1511639660620,253327,238324,-0.1091,-0.9087,-0.3513
1511639660640,251900,237767,-0.1091,-0.9107,-0.3503
1511639660660,250672,237380,-0.1121,-0.9077,-0.3523
1511639660680,250126,237222,-0.1141,-0.9117,-0.3593
1511639660700,249974,237176,-0.1141,-0.9147,-0.3653
1511639660720,250066,237248,-0.1101,-0.9137,-0.3703
1511639660740,250252,237347,-0.1101,-0.9037,-0.3623
1511639660760,250506,237371,-0.1171,-0.8997,-0.3613
1511639660780,250678,237525,-0.1181,-0.9047,-0.3593
1511639660799,251077,237655,-0.1201,-0.9007,-0.3583
1511639660820,251242,237755,-0.1151,-0.9037,-0.3653
1511639660840,251541,237869,-0.1131,-0.9087,-0.3663
1511639660860,251897,238004,-0.1141,-0.9157,-0.3603
1511639660881,252170,238080,-0.1161,-0.9227,-0.3543
1511639660900,252320,238126,-0.1161,-0.9248,-0.3463
1511639660921,252484,238180,-0.1161,-0.9238,-0.3453
1511639660940,252581,238185,-0.1151,-0.9258,-0.3463
1511639660961,252636,238224,-0.1161,-0.9217,-0.3503
1511639660981,252599,238161,-0.0851,-0.9238,-0.3903
1511639661001,252375,238131,-0.1131,-0.9398,-0.3303
1511639661021,252382,238145,-0.1301,-0.9238,-0.3493
1511639661040,252273,238085,-0.1281,-0.9268,-0.3653
1511639661061,252388,238145,-0.1231,-0.9328,-0.3453
1511639661081,252485,238204,-0.1171,-0.9268,-0.3443
1511639661101,252526,238198,-0.1171,-0.9177,-0.3463
1511639661121,252703,238336,-0.1151,-0.9167,-0.3413
1511639661140,252858,238236,-0.1121,-0.9187,-0.3483
1511639661161,252911,238306,-0.1371,-0.8887,-0.3523
1511639661182,252981,238431,-0.1261,-0.8907,-0.3473
1511639661201,253059,238403,-0.1291,-0.8987,-0.3613
1511639661221,253103,238424,-0.1231,-0.9017,-0.3473
1511639661242,253290,238541,-0.1231,-0.9127,-0.3353
1511639661261,253290,238480,-0.1241,-0.9147,-0.3433
1511639661281,253315,238493,-0.1241,-0.9197,-0.3433
1511639661302,253515,238573,-0.1261,-0.9177,-0.3403
1511639661321,253588,238535,-0.1211,-0.9137,-0.3423
1511639661341,253658,238560,-0.1181,-0.9177,-0.3413
1511639661362,253657,238642,-0.1181,-0.9227,-0.3473
1511639661512,250368,237459,-0.1131,-0.9107,-0.3423
1511639661532,250517,237464,-0.1171,-0.9147,-0.3403
1511639661552,250775,237604,-0.1171,-0.9167,-0.3443
1511639661571,251110,237697,-0.1171,-0.9167,-0.3403
1511639661592,251364,237911,-0.1161,-0.9147,-0.3403
1511639661612,251790,237910,-0.1181,-0.9157,-0.3413
1511639661632,251986,238036,-0.1181,-0.9217,-0.3463
1511639661653,252408,238178,-0.1151,-0.9238,-0.3513
1511639661672,252637,238194,-0.1161,-0.9227,-0.3463
1511639661692,252816,238276,-0.1171,-0.9207,-0.3453
1511639661713,252939,238393,-0.1161,-0.9167,-0.3453
1511639661732,252987,238389,-0.1131,-0.9177,-0.3463
1511639661752,253099,238351,-0.1181,-0.9127,-0.3463
1511639661772,253005,238386,-0.1221,-0.9157,-0.3483
1511639661792,252876,238289,-0.1201,-0.9167,-0.3453
1511639661813,252868,238327,-0.1231,-0.9167,-0.3443
1511639661833,252846,238267,-0.1281,-0.9167,-0.3573
1511639661852,252894,238274,-0.1251,-0.9117,-0.3483
1511639661872,252916,238330,-0.1231,-0.9137,-0.3443
1511639661894,252990,238413,-0.1201,-0.9167,-0.3503
1511639661913,253045,238443,-0.1141,-0.9147,-0.3413
1511639661933,253146,238410,-0.1161,-0.9248,-0.3433
1511639661953,253287,238524,-0.1161,-0.9217,-0.3463
1511639661973,253336,238518,-0.1221,-0.9217,-0.3503
1511639661993,253446,238482,-0.1181,-0.9137,-0.3413
1511639662014,253497,238641,-0.1181,-0.9097,-0.3433
1511639662033,253562,238607,-0.1211,-0.9107,-0.3513
1511639662053,253671,238610,-0.1241,-0.9127,-0.3483
1511639662074,253683,238689,-0.1261,-0.9147,-0.3383
1511639662093,253541,238501,-0.1311,-0.9217,-0.3173
1511639662113,252915,238083,-0.1511,-0.9328,-0.3113
1511639662133,251621,237665,-0.1441,-0.9197,-0.3473
1511639662154,250785,237488,-0.1341,-0.9187,-0.3583
1511639662173,250430,237356,-0.1311,-0.9318,-0.3463
1511639662193,250349,237344,-0.0621,-0.9708,-0.3943
1511639662213,250554,237415,-0.5044,-0.8457,0.1301
1511639662234,250676,237501,-0.1611,-0.8127,-0.1451
1511639662254,250874,237595,-0.2022,-0.8857,-0.1681
1511639662273,251234,237695,-0.1491,-0.9258,-0.2432
1511639662293,251484,237825,-0.1271,-0.9067,-0.3183
1511639662313,251815,237938,-0.1251,-0.9097,-0.3363
1511639662334,252178,238133,-0.1241,-0.9177,-0.3193
1511639662354,252421,238256,-0.1161,-0.9057,-0.3303
1511639662374,252724,238319,-0.1101,-0.9127,-0.3513
1511639662394,252820,238311,-0.1261,-0.9117,-0.3463
1511639662415,253036,238388,-0.1171,-0.9147,-0.3453
1511639662434,253028,238348,-0.1201,-0.9127,-0.3433
1511639662454,253064,238327,-0.1201,-0.9067,-0.3513
1511639662475,252969,238400,-0.1191,-0.9077,-0.3533
1511639662495,252958,238328,-0.1111,-0.9167,-0.3543
1511639662655,253179,238488,-0.1141,-0.9238,-0.3543
1511639662674,253285,238516,-0.1271,-0.9408,-0.3593
1511639662695,253415,238554,-0.1251,-0.9227,-0.3533
1511639662715,253433,238559,-0.1261,-0.9238,-0.3523
1511639662735,253607,238651,-0.1181,-0.9177,-0.3533
1511639662755,253537,238631,-0.1161,-0.9207,-0.3533
1511639662774,253636,238596,-0.1171,-0.9268,-0.3473
1511639662795,253349,238398,-0.1191,-0.9177,-0.3463
1511639662815,252123,237834,-0.1231,-0.9137,-0.3473
1511639662835,251055,237500,-0.1201,-0.9127,-0.3483
1511639662855,250598,237422,-0.1231,-0.9207,-0.3523
1511639662875,250524,237329,-0.1181,-0.9177,-0.3523
1511639662895,250478,237363,-0.1231,-0.9167,-0.3503
1511639662918,250604,237483,-0.1231,-0.9157,-0.3443
1511639662936,250776,237629,-0.1211,-0.9167,-0.3413
1511639662956,251029,237741,-0.1221,-0.9157,-0.3483
1511639662976,251374,237853,-0.1161,-0.9177,-0.3473
1511639662995,251695,237872,-0.1171,-0.9127,-0.3493
1511639663016,251986,238093,-0.1201,-0.9027,-0.3483
1511639663036,252369,238211,-0.1231,-0.9037,-0.3513
1511639663055,252551,238221,-0.1261,-0.9107,-0.3493
1511639663076,252859,238287,-0.1251,-0.9097,-0.3523
1511639663095,252932,238333,-0.1251,-0.9127,-0.3513
1511639663115,253116,238346,-0.1261,-0.9137,-0.3513
1511639663136,253067,238402,-0.1201,-0.9167,-0.3493
1511639663156,253075,238383,-0.1201,-0.9238,-0.3453
1511639663176,253015,238385,-0.1181,-0.9248,-0.3413
1511639663196,252864,238300,-0.1181,-0.9238,-0.3403
1511639663216,252938,238376,-0.1211,-0.9167,-0.3363
1511639663236,252918,238325,-0.1221,-0.9097,-0.3363
1511639663256,253031,238405,-0.1211,-0.9087,-0.3393
1511639663276,253050,238403,-0.1221,-0.9117,-0.3393
1511639663296,253204,238469,-0.1231,-0.9167,-0.3483
1511639663316,253241,238470,-0.1131,-0.9197,-0.3463
1511639663336,253382,238501,-0.1121,-0.9147,-0.3473
1511639663356,253478,238554,-0.1171,-0.9137,-0.3423
1511639663376,253558,238569,-0.1211,-0.9137,-0.3453
1511639663396,253635,238559,-0.1231,-0.9238,-0.3493
1511639663416,253725,238652,-0.1181,-0.9288,-0.3453
1511639663437,253807,238720,-0.1151,-0.9278,-0.3443
1511639663456,253836,238671,-0.1161,-0.9288,-0.3373
1511639663477,253857,238707,-0.1211,-0.9217,-0.3383
1511639663497,253752,238596,-0.1271,-0.9197,-0.3393
1511639663517,252934,238106,-0.1241,-0.9308,-0.3383
1511639663537,251708,237724,-0.1201,-0.9268,-0.3393
1511639663557,250895,237488,-0.1161,-0.9207,-0.3413
1511639663577,250659,237458,-0.1151,-0.9107,-0.3403
1511639663597,250659,237542,-0.1181,-0.9117,-0.3383
1511639663617,250782,237615,-0.1151,-0.9097,-0.3383
1511639663636,251009,237602,-0.1131,-0.9177,-0.3503
1511639663787,252956,238379,-0.1211,-0.9167,-0.3503
1511639663807,253175,238388,-0.1191,-0.9147,-0.3493
1511639663827,253185,238396,-0.1161,-0.9127,-0.3493
1511639663848,253091,238416,-0.1151,-0.9067,-0.3483
1511639663867,253266,238367,-0.1161,-0.9127,-0.3493
1511639663887,253115,238411,-0.1171,-0.9167,-0.3433
1511639663908,253134,238438,-0.1171,-0.9187,-0.3473
1511639663928,253164,238394,-0.1161,-0.9167,-0.3463
1511639663947,253169,238403,-0.1161,-0.9077,-0.3463
1511639663967,253173,238421,-0.1171,-0.9087,-0.3413
1511639663988,253258,238570,-0.1171,-0.9147,-0.3413
1511639664007,253394,238462,-0.1151,-0.9258,-0.3463
1511639664028,253480,238558,-0.1111,-0.9328,-0.3443
1511639664047,253637,238521,-0.1071,-0.9288,-0.3403
1511639664068,253635,238612,-0.1101,-0.9197,-0.3413
1511639664088,253624,238642,-0.1141,-0.9077,-0.3433
1511639664108,253835,238652,-0.1151,-0.9057,-0.3483
1511639664128,253929,238735,-0.1161,-0.9077,-0.3483
1511639664148,253960,238759,-0.1141,-0.9107,-0.3513
1511639664168,254008,238763,-0.1171,-0.9177,-0.3493
1511639664188,253994,238631,-0.1161,-0.9217,-0.3493
1511639664208,253368,238258,-0.1191,-0.9207,-0.3453
1511639664228,252091,237880,-0.1171,-0.9187,-0.3433
1511639664248,251305,237669,-0.1171,-0.9248,-0.3453
1511639664268,250840,237517,-0.1151,-0.9238,-0.3453
1511639664289,250839,237613,-0.1111,-0.9248,-0.3433
1511639664309,250957,237617,-0.1091,-0.9238,-0.3433
1511639664329,251155,237764,-0.1111,-0.9167,-0.3403
1511639664349,251325,237778,-0.1101,-0.9127,-0.3453
1511639664369,251625,237981,-0.1121,-0.9117,-0.3443
1511639664388,252012,238005,-0.1111,-0.9157,-0.3463
1511639664409,252253,238119,-0.1131,-0.9157,-0.3483
1511639664429,252580,238222,-0.1131,-0.9137,-0.3403
1511639664449,252899,238370,-0.1121,-0.9167,-0.3403
1511639664469,253124,238393,-0.1131,-0.9227,-0.3443
1511639664489,253335,238439,-0.1121,-0.9177,-0.3453
1511639664509,253408,238496,-0.1141,-0.9157,-0.3473
1511639664529,253464,238594,-0.1111,-0.9137,-0.3433
1511639664550,253465,238543,-0.1111,-0.9187,-0.3473
1511639664569,253331,238489,-0.1101,-0.9217,-0.3443
1511639664589,253337,238409,-0.1121,-0.9167,-0.3453
1511639664609,253305,238425,-0.1131,-0.9157,-0.3463
1511639664630,253288,238468,-0.1121,-0.9177,-0.3513
1511639664649,253242,238465,-0.1111,-0.9157,-0.3503
1511639664669,253366,238478,-0.1131,-0.9187,-0.3483
1511639664689,253503,238496,-0.1161,-0.9157,-0.3453
1511639664710,253528,238671,-0.1171,-0.9187,-0.3503
1511639664730,253673,238638,-0.1161,-0.9157,-0.3513
1511639664749,253757,238610,-0.1161,-0.9127,-0.3503
1511639664771,253727,238703,-0.1141,-0.9167,-0.3503
1511639664920,250738,237460,-0.1181,-0.9197,-0.3493
1511639664940,250739,237581,-0.1201,-0.9167,-0.3503
1511639664960,250834,237648,-0.1171,-0.9197,-0.3513
1511639664980,251018,237703,-0.1161,-0.9227,-0.3503
1511639665001,251300,237841,-0.1161,-0.9187,-0.3503
1511639665021,251632,237969,-0.1141,-0.9197,-0.3493
1511639665041,251972,238067,-0.1141,-0.9157,-0.3493
1511639665061,252320,238194,-0.1141,-0.9107,-0.3493
1511639665081,252597,238259,-0.1121,-0.9157,-0.3483
1511639665100,252865,238346,-0.1151,-0.9167,-0.3453
1511639665121,253069,238419,-0.1141,-0.9197,-0.3523
1511639665141,253235,238448,-0.1141,-0.9187,-0.3493
1511639665160,253289,238473,-0.1111,-0.9177,-0.3453
1511639665180,253352,238508,-0.1121,-0.9167,-0.3463
1511639665201,253342,238472,-0.1151,-0.9177,-0.3453
1511639665220,253252,238481,-0.1161,-0.9147,-0.3433
1511639665241,253182,238458,-0.1161,-0.9157,-0.3453
1511639665261,253159,238417,-0.1191,-0.9147,-0.3443
1511639665280,253176,238396,-0.1151,-0.9177,-0.3443
1511639665301,253231,238489,-0.1151,-0.9157,-0.3453
1511639665321,253317,238434,-0.1161,-0.9167,-0.3443
1511639665341,253416,238495,-0.1191,-0.9207,-0.3503
1511639665362,253493,238583,-0.1201,-0.9187,-0.3473
1511639665381,253586,238580,-0.1171,-0.9167,-0.3433
1511639665401,253657,238585,-0.1181,-0.9187,-0.3413
1511639665421,253759,238673,-0.1161,-0.9157,-0.3423
1511639665441,253841,238656,-0.1141,-0.9187,-0.3453
1511639665461,253902,238658,-0.1141,-0.9217,-0.3463
1511639665481,253862,238610,-0.1171,-0.9187,-0.3473
1511639665502,253420,238329,-0.1141,-0.9127,-0.3483
1511639665522,252184,237834,-0.1141,-0.9157,-0.3493
1511639665541,251250,237531,-0.1131,-0.9157,-0.3493
1511639665562,250780,237535,-0.1111,-0.9157,-0.3473
1511639665582,250660,237418,-0.1121,-0.9187,-0.3513
1511639665602,250700,237479,-0.1141,-0.9157,-0.3523
1511639665621,250838,237565,-0.1141,-0.9157,-0.3473
1511639665641,251013,237616,-0.1161,-0.9167,-0.3463
